Jan. 28, 2006   01:09:08
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\psoralen\2\75um_psoralen_soak_2_swv_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-5
Sens 2 (A/V) = 1e-5

Potential/V, i1/A, i2/A

0.099, 1.5228190e-5, 1.5508984e-5
0.098, 1.6897302e-5, 1.6255983e-5
0.097, 1.6881215e-5, 1.6228585e-5
0.096, 1.6845284e-5, 1.6145339e-5
0.095, 1.6780898e-5, 1.6130158e-5
0.094, 1.6763037e-5, 1.6108421e-5
0.093, 1.6739697e-5, 1.6081700e-5
0.092, 1.6684715e-5, 1.6071375e-5
0.091, 1.6657332e-5, 1.6016169e-5
0.090, 1.6597285e-5, 1.6004386e-5
0.089, 1.6571379e-5, 1.5975420e-5
0.088, 1.6561451e-5, 1.5965361e-5
0.087, 1.6510254e-5, 1.5954531e-5
0.086, 1.6481483e-5, 1.5904672e-5
0.085, 1.6421767e-5, 1.5891612e-5
0.084, 1.6398080e-5, 1.5863634e-5
0.083, 1.6387465e-5, 1.5857519e-5
0.082, 1.6326332e-5, 1.5836660e-5
0.081, 1.6302540e-5, 1.5787422e-5
0.080, 1.6241638e-5, 1.5779560e-5
0.079, 1.6227650e-5, 1.5754813e-5
0.078, 1.6214661e-5, 1.5745918e-5
0.077, 1.6160840e-5, 1.5731875e-5
0.076, 1.6136924e-5, 1.5676926e-5
0.075, 1.6076723e-5, 1.5681133e-5
0.074, 1.6059614e-5, 1.5645483e-5
0.073, 1.6045717e-5, 1.5634098e-5
0.072, 1.5995880e-5, 1.5633945e-5
0.071, 1.5963276e-5, 1.5568721e-5
0.070, 1.5906313e-5, 1.5570704e-5
0.069, 1.5894151e-5, 1.5545800e-5
0.068, 1.5885060e-5, 1.5530966e-5
0.067, 1.5828427e-5, 1.5527896e-5
0.066, 1.5804866e-5, 1.5469879e-5
0.065, 1.5746387e-5, 1.5468786e-5
0.064, 1.5736585e-5, 1.5449701e-5
0.063, 1.5720594e-5, 1.5427331e-5
0.062, 1.5675636e-5, 1.5428039e-5
0.061, 1.5647987e-5, 1.5374470e-5
0.060, 1.5586440e-5, 1.5366084e-5
0.059, 1.5582920e-5, 1.5351519e-5
0.058, 1.5563301e-5, 1.5334792e-5
0.057, 1.5519232e-5, 1.5325551e-5
0.056, 1.5484307e-5, 1.5272279e-5
0.055, 1.5433929e-5, 1.5268786e-5
0.054, 1.5433598e-5, 1.5255917e-5
0.053, 1.5412497e-5, 1.5246102e-5
0.052, 1.5364072e-5, 1.5228378e-5
0.051, 1.5342730e-5, 1.5185949e-5
0.050, 1.5286440e-5, 1.5187699e-5
0.049, 1.5294092e-5, 1.5170490e-5
0.048, 1.5269030e-5, 1.5159840e-5
0.047, 1.5226349e-5, 1.5156318e-5
0.046, 1.5208421e-5, 1.5106312e-5
0.045, 1.5146179e-5, 1.5107257e-5
0.044, 1.5144597e-5, 1.5076203e-5
0.043, 1.5131512e-5, 1.5077090e-5
0.042, 1.5085483e-5, 1.5074008e-5
0.041, 1.5061441e-5, 1.5015803e-5
0.040, 1.5011050e-5, 1.5026093e-5
0.039, 1.5007849e-5, 1.4999171e-5
0.038, 1.4996936e-5, 1.4995347e-5
0.037, 1.4946487e-5, 1.4987837e-5
0.036, 1.4924301e-5, 1.4938668e-5
0.035, 1.4876898e-5, 1.4940510e-5
0.034, 1.4872099e-5, 1.4918196e-5
0.033, 1.4855716e-5, 1.4909128e-5
0.032, 1.4813295e-5, 1.4902490e-5
0.031, 1.4789430e-5, 1.4862099e-5
0.030, 1.4740540e-5, 1.4863195e-5
0.029, 1.4744547e-5, 1.4843153e-5
0.028, 1.4723979e-5, 1.4836178e-5
0.027, 1.4690749e-5, 1.4829082e-5
0.026, 1.4656185e-5, 1.4781755e-5
0.025, 1.4616411e-5, 1.4789794e-5
0.024, 1.4618829e-5, 1.4767907e-5
0.023, 1.4597212e-5, 1.4763773e-5
0.022, 1.4565689e-5, 1.4754072e-5
0.021, 1.4540323e-5, 1.4712479e-5
0.020, 1.4490583e-5, 1.4719495e-5
0.019, 1.4491661e-5, 1.4690358e-5
0.018, 1.4475782e-5, 1.4692140e-5
0.017, 1.4442203e-5, 1.4685021e-5
0.016, 1.4418183e-5, 1.4638995e-5
0.015, 1.4367615e-5, 1.4645364e-5
0.014, 1.4377981e-5, 1.4625289e-5
0.013, 1.4363527e-5, 1.4624136e-5
0.012, 1.4325091e-5, 1.4618665e-5
0.011, 1.4303629e-5, 1.4571626e-5
0.010, 1.4256084e-5, 1.4579866e-5
0.009, 1.4262472e-5, 1.4565475e-5
0.008, 1.4244928e-5, 1.4557058e-5
0.007, 1.4209842e-5, 1.4551640e-5
0.006, 1.4193798e-5, 1.4512500e-5
0.005, 1.4145351e-5, 1.4514281e-5
0.004, 1.4146328e-5, 1.4494492e-5
0.003, 1.4144650e-5, 1.4502006e-5
0.002, 1.4108216e-5, 1.4490335e-5
0.001, 1.4085446e-5, 1.4453582e-5
-0.000, 1.4036186e-5, 1.4451637e-5
-0.001, 1.4041442e-5, 1.4428491e-5
-0.002, 1.4030746e-5, 1.4432462e-5
-0.003, 1.3992944e-5, 1.4420735e-5
-0.004, 1.3976192e-5, 1.4385597e-5
-0.005, 1.3932618e-5, 1.4394228e-5
-0.006, 1.3940432e-5, 1.4369423e-5
-0.007, 1.3920330e-5, 1.4365872e-5
-0.008, 1.3895395e-5, 1.4360117e-5
-0.009, 1.3874731e-5, 1.4324041e-5
-0.010, 1.3834247e-5, 1.4340947e-5
-0.011, 1.3839046e-5, 1.4307829e-5
-0.012, 1.3829944e-5, 1.4314605e-5
-0.013, 1.3802353e-5, 1.4316241e-5
-0.014, 1.3782732e-5, 1.4269774e-5
-0.015, 1.3734996e-5, 1.4279913e-5
-0.016, 1.3750085e-5, 1.4262563e-5
