Jan. 28, 2006   04:44:54
Square Wave Voltammetry
File: z:\users\scottsaunders\git\labwork\ida\01_17_19_psoralen_nonequil_2\data\control\5\75um_control_soak_5_swv_1.txt
Data Source:  Experiment
Instrument Model:  CHI760E
Header: 
Note: 

Init E (V) = 0.1
Final E (V) = -0.5
Incr E (V) = 0.001
Amplitude (V) = 0.025
Frequency (Hz) = 300
Quiet Time (sec) = 2
Sensitivity (A/V) = 1e-6
Sens 2 (A/V) = 1e-6

Potential/V, i1/A, i2/A

0.099, 2.3674197e-7, 1.3250360e-7
0.098, 1.7231240e-7, 1.3964411e-7
0.097, 1.5204520e-7, 1.2130634e-7
0.096, 1.6668903e-7, 1.3548842e-7
0.095, 1.6109865e-7, 1.5014875e-7
0.094, 1.5590403e-7, 1.2938683e-7
0.093, 1.7341729e-7, 1.1047189e-7
0.092, 1.3481230e-7, 9.1276590e-8
0.091, 1.7031702e-7, 1.1657349e-7
0.090, 1.5684401e-7, 1.0042898e-7
0.089, 1.6098322e-7, 1.0095670e-7
0.088, 1.5784997e-7, 1.3354251e-7
0.087, 1.4760917e-7, 1.1876676e-7
0.086, 1.6632623e-7, 1.5067646e-7
0.085, 1.3009594e-7, 1.3327866e-7
0.084, 1.5882291e-7, 1.5471670e-7
0.083, 1.5062700e-7, 1.4525099e-7
0.082, 1.6096672e-7, 1.2707812e-7
0.081, 1.7003666e-7, 1.5095682e-7
0.080, 1.4196932e-7, 1.3319621e-7
0.079, 1.7229590e-7, 1.3120082e-7
0.078, 1.3019488e-7, 1.3713750e-7
0.077, 1.6185723e-7, 1.4793899e-7
0.076, 1.5522792e-7, 1.7472004e-7
0.075, 1.4701550e-7, 1.3593369e-7
0.074, 1.6131303e-7, 1.6207161e-7
0.073, 1.4566325e-7, 1.6368769e-7
0.072, 1.4970350e-7, 1.6147794e-7
0.071, 1.5196274e-7, 1.4734532e-7
0.070, 1.4231563e-7, 1.0704181e-7
0.069, 1.7112507e-7, 1.2575887e-7
0.068, 1.2981559e-7, 1.1992111e-7
0.067, 1.5389216e-7, 1.2036637e-7
0.066, 1.3746732e-7, 1.0784984e-7
0.065, 1.5224309e-7, 1.1856887e-7
0.064, 1.5951554e-7, 1.3436706e-7
0.063, 1.4182091e-7, 1.2010251e-7
0.062, 1.5849309e-7, 1.1983866e-7
0.061, 1.2801810e-7, 1.2521467e-7
0.060, 1.4622395e-7, 1.1532018e-7
0.059, 1.3913289e-7, 8.6774605e-8
0.058, 1.3974307e-7, 6.2879430e-8
0.057, 1.4126022e-7, 9.8928318e-8
0.056, 1.2966719e-7, 8.7285819e-8
