date,rep,compressed,time,intensity,material,material_id,ruphen_conc,quencher_conc,quencher_eq,quencher_id,comment,run,exp_num,min,bg_sub
82919,10,compressed.dat,-9.939e-8,2.03066e-4,biofilm,1,5,10,2,Rh,NA,6,1,-6.07422e-4,8.10488e-4
82919,10,compressed.dat,-9.779e-8,-2.2584e-4,biofilm,1,5,10,2,Rh,NA,6,1,-7.26305e-4,5.004650000000001e-4
82919,10,compressed.dat,-9.559e-8,-1.34819e-5,biofilm,1,5,10,2,Rh,NA,6,1,-7.6057e-4,7.470881000000001e-4
82919,10,compressed.dat,-9.339e-8,2.57582e-5,biofilm,1,5,10,2,Rh,NA,6,1,-5.11532e-4,5.372902e-4
82919,10,compressed.dat,-9.119e-8,3.67667e-5,biofilm,1,5,10,2,Rh,NA,6,1,-4.7666e-4,5.134267e-4
82919,10,compressed.dat,-8.909e-8,-5.19785e-4,biofilm,1,5,10,2,Rh,NA,6,1,-0.0010293,5.095149999999999e-4
82919,10,compressed.dat,-8.709e-8,-2.39121e-4,biofilm,1,5,10,2,Rh,NA,6,1,-0.00121602,9.76899e-4
82919,10,compressed.dat,-8.509e-8,1.37051e-4,biofilm,1,5,10,2,Rh,NA,6,1,-4.5752e-4,5.94571e-4
82919,10,compressed.dat,-8.319e-8,8.68344e-4,biofilm,1,5,10,2,Rh,NA,6,1,-4.50532e-4,0.001318876
82919,10,compressed.dat,-8.129e-8,-8.95117e-5,biofilm,1,5,10,2,Rh,NA,6,1,-4.41504e-4,3.519923e-4
82919,10,compressed.dat,-7.939e-8,-1.44683e-5,biofilm,1,5,10,2,Rh,NA,6,1,-2.96311e-4,2.818427e-4
82919,10,compressed.dat,-7.759e-8,-1.93939e-4,biofilm,1,5,10,2,Rh,NA,6,1,-2.82997e-4,8.905800000000001e-5
82919,10,compressed.dat,-7.579e-8,-4.61083e-4,biofilm,1,5,10,2,Rh,NA,6,1,-4.61083e-4,0
82919,10,compressed.dat,-7.409e-8,-1.02305e-4,biofilm,1,5,10,2,Rh,NA,6,1,-4.37598e-4,3.3529299999999996e-4
82919,10,compressed.dat,-7.249e-8,-2.45127e-4,biofilm,1,5,10,2,Rh,NA,6,1,-4.77617e-4,2.3249000000000002e-4
82919,10,compressed.dat,-7.079e-8,-4.79746e-4,biofilm,1,5,10,2,Rh,NA,6,1,-4.93288e-4,1.3542000000000014e-5
82919,10,compressed.dat,-6.919e-8,-4.80025e-4,biofilm,1,5,10,2,Rh,NA,6,1,-5.29674e-4,4.9649000000000026e-5
82919,10,compressed.dat,-6.769e-8,-2.31211e-4,biofilm,1,5,10,2,Rh,NA,6,1,-6.74023e-4,4.4281200000000006e-4
82919,10,compressed.dat,-6.609e-8,1.97988e-4,biofilm,1,5,10,2,Rh,NA,6,1,-6.53174e-4,8.511619999999999e-4
82919,10,compressed.dat,-6.459e-8,2.137e-5,biofilm,1,5,10,2,Rh,NA,6,1,-7.51995e-4,7.73365e-4
82919,10,compressed.dat,-6.309e-8,4.14297e-4,biofilm,1,5,10,2,Rh,NA,6,1,-5.60205e-4,9.74502e-4
82919,10,compressed.dat,-6.159e-8,1.49718e-4,biofilm,1,5,10,2,Rh,NA,6,1,-5.33859e-4,6.83577e-4
82919,10,compressed.dat,-6.019e-8,2.90622e-4,biofilm,1,5,10,2,Rh,NA,6,1,-3.38546e-4,6.29168e-4
82919,10,compressed.dat,-5.889e-8,3.90371e-4,biofilm,1,5,10,2,Rh,NA,6,1,-3.59128e-4,7.49499e-4
82919,10,compressed.dat,-5.759e-8,5.42941e-5,biofilm,1,5,10,2,Rh,NA,6,1,-2.99163e-4,3.5345710000000003e-4
82919,10,compressed.dat,-5.629e-8,2.61465e-4,biofilm,1,5,10,2,Rh,NA,6,1,-3.57839e-4,6.19304e-4
82919,10,compressed.dat,-5.499e-8,-5.22907e-5,biofilm,1,5,10,2,Rh,NA,6,1,-5.93848e-4,5.415573e-4
82919,10,compressed.dat,-5.369e-8,2.02539e-5,biofilm,1,5,10,2,Rh,NA,6,1,-5.08984e-4,5.292379e-4
82919,10,compressed.dat,-5.249e-8,-5.26628e-5,biofilm,1,5,10,2,Rh,NA,6,1,-4.50618e-4,3.9795520000000003e-4
82919,10,compressed.dat,-5.129e-8,1.2735e-4,biofilm,1,5,10,2,Rh,NA,6,1,-3.82904e-4,5.10254e-4
82919,10,compressed.dat,-5.009e-8,5.24805e-5,biofilm,1,5,10,2,Rh,NA,6,1,-6.35286e-4,6.877665e-4
82919,10,compressed.dat,-4.899e-8,2.39785e-4,biofilm,1,5,10,2,Rh,NA,6,1,-4.98145e-4,7.379299999999999e-4
82919,10,compressed.dat,-4.789e-8,2.79694e-4,biofilm,1,5,10,2,Rh,NA,6,1,-1.67741e-4,4.47435e-4
82919,10,compressed.dat,-4.679e-8,2.35098e-4,biofilm,1,5,10,2,Rh,NA,6,1,-4.05625e-4,6.407229999999999e-4
82919,10,compressed.dat,-4.569e-8,2.83926e-4,biofilm,1,5,10,2,Rh,NA,6,1,-7.69401e-4,0.001053327
82919,10,compressed.dat,-4.459e-8,-1.52402e-4,biofilm,1,5,10,2,Rh,NA,6,1,-9.83984e-4,8.31582e-4
82919,10,compressed.dat,-4.359e-8,-4.15293e-4,biofilm,1,5,10,2,Rh,NA,6,1,-5.11816e-4,9.6523e-5
82919,10,compressed.dat,-4.259e-8,-2.96934e-4,biofilm,1,5,10,2,Rh,NA,6,1,-8.46582e-4,5.49648e-4
82919,10,compressed.dat,-4.169e-8,2.34375e-7,biofilm,1,5,10,2,Rh,NA,6,1,-9.7959e-4,9.79824375e-4
82919,10,compressed.dat,-4.079e-8,4.18691e-4,biofilm,1,5,10,2,Rh,NA,6,1,-7.43418e-4,0.0011621090000000001
82919,10,compressed.dat,-3.979e-8,1.41348e-4,biofilm,1,5,10,2,Rh,NA,6,1,-8.74668e-4,0.001016016
82919,10,compressed.dat,-3.889e-8,-5.24668e-4,biofilm,1,5,10,2,Rh,NA,6,1,-7.60332e-4,2.356639999999999e-4
82919,10,compressed.dat,-3.799e-8,-2.52402e-4,biofilm,1,5,10,2,Rh,NA,6,1,-6.60254e-4,4.07852e-4
82919,10,compressed.dat,-3.709e-8,-1.01328e-4,biofilm,1,5,10,2,Rh,NA,6,1,-5.73828e-4,4.7249999999999994e-4
82919,10,compressed.dat,-3.629e-8,-1.13535e-4,biofilm,1,5,10,2,Rh,NA,6,1,-3.61426e-4,2.47891e-4
82919,10,compressed.dat,-3.549e-8,-5.39648e-5,biofilm,1,5,10,2,Rh,NA,6,1,-8.375e-4,7.835352e-4
82919,10,compressed.dat,-3.469e-8,-3.03965e-4,biofilm,1,5,10,2,Rh,NA,6,1,-0.00117324,8.692750000000001e-4
82919,10,compressed.dat,-3.389e-8,-6.8125e-5,biofilm,1,5,10,2,Rh,NA,6,1,-0.00117617,0.001108045
82919,10,compressed.dat,-3.309e-8,3.14199e-4,biofilm,1,5,10,2,Rh,NA,6,1,7.93359e-5,2.3486309999999998e-4
82919,10,compressed.dat,-3.229e-8,2.79531e-4,biofilm,1,5,10,2,Rh,NA,6,1,-7.16016e-4,9.95547e-4
82919,10,compressed.dat,-3.159e-8,-1.90684e-4,biofilm,1,5,10,2,Rh,NA,6,1,-0.00333473,0.003144046
82919,10,compressed.dat,-3.089e-8,-9.54688e-5,biofilm,1,5,10,2,Rh,NA,6,1,-0.00397764,0.0038821712000000003
82919,10,compressed.dat,-3.019e-8,3.26895e-4,biofilm,1,5,10,2,Rh,NA,6,1,-0.00451803,0.004844925
82919,10,compressed.dat,-2.949e-8,-8.22852e-5,biofilm,1,5,10,2,Rh,NA,6,1,-0.00205123,0.0019689447999999997
82919,10,compressed.dat,-2.879e-8,1.08796e-4,biofilm,1,5,10,2,Rh,NA,6,1,8.47656e-5,2.4030400000000013e-5
82919,10,compressed.dat,-2.819e-8,5.6778e-4,biofilm,1,5,10,2,Rh,NA,6,1,-2.98047e-4,8.65827e-4
82919,10,compressed.dat,-2.759e-8,7.91087e-4,biofilm,1,5,10,2,Rh,NA,6,1,-7.35547e-4,0.001526634
82919,10,compressed.dat,-2.699e-8,6.22467e-4,biofilm,1,5,10,2,Rh,NA,6,1,-0.00131325,0.001935717
82919,10,compressed.dat,-2.639e-8,5.23509e-4,biofilm,1,5,10,2,Rh,NA,6,1,-9.68197e-4,0.001491706
82919,10,compressed.dat,-2.579e-8,7.59837e-4,biofilm,1,5,10,2,Rh,NA,6,1,-6.91855e-4,0.001451692
82919,10,compressed.dat,-2.519e-8,6.16608e-4,biofilm,1,5,10,2,Rh,NA,6,1,-5.8278e-4,0.001199388
82919,10,compressed.dat,-2.459e-8,2.8653e-4,biofilm,1,5,10,2,Rh,NA,6,1,-9.82943e-4,0.0012694730000000001
82919,10,compressed.dat,-2.399e-8,4.38874e-4,biofilm,1,5,10,2,Rh,NA,6,1,-0.00128242,0.001721294
82919,10,compressed.dat,-2.339e-8,8.9265e-4,biofilm,1,5,10,2,Rh,NA,6,1,-9.90755e-4,0.001883405
82919,10,compressed.dat,-2.289e-8,9.08926e-4,biofilm,1,5,10,2,Rh,NA,6,1,-5.44141e-4,0.0014530670000000002
82919,10,compressed.dat,-2.239e-8,7.83275e-4,biofilm,1,5,10,2,Rh,NA,6,1,-2.97624e-4,0.0010808990000000002
82919,10,compressed.dat,-2.189e-8,7.44863e-4,biofilm,1,5,10,2,Rh,NA,6,1,-4.13164e-4,0.001158027
82919,10,compressed.dat,-2.139e-8,8.13874e-4,biofilm,1,5,10,2,Rh,NA,6,1,-2.37057e-4,0.001050931
82919,10,compressed.dat,-2.089e-8,0.00112572,biofilm,1,5,10,2,Rh,NA,6,1,6.05391e-4,5.203289999999999e-4
82919,10,compressed.dat,-2.039e-8,0.00112572,biofilm,1,5,10,2,Rh,NA,6,1,0.00112572,0
82919,10,compressed.dat,-1.989e-8,0.00115209,biofilm,1,5,10,2,Rh,NA,6,1,0.00105742,9.466999999999982e-5
82919,10,compressed.dat,-1.949e-8,0.00127709,biofilm,1,5,10,2,Rh,NA,6,1,0.00122539,5.170000000000001e-5
82919,10,compressed.dat,-1.909e-8,0.00166479,biofilm,1,5,10,2,Rh,NA,6,1,0.00128115,3.8364e-4
82919,10,compressed.dat,-1.869e-8,0.00230639,biofilm,1,5,10,2,Rh,NA,6,1,0.00216068,1.4571000000000028e-4
82919,10,compressed.dat,-1.819e-8,0.00358471,biofilm,1,5,10,2,Rh,NA,6,1,0.00337976,2.0495000000000018e-4
82919,10,compressed.dat,-1.769e-8,0.00572729,biofilm,1,5,10,2,Rh,NA,6,1,0.00514701,5.802800000000007e-4
82919,10,compressed.dat,-1.729e-8,0.00832006,biofilm,1,5,10,2,Rh,NA,6,1,0.00723002,0.0010900400000000005
82919,10,compressed.dat,-1.689e-8,0.0118337,biofilm,1,5,10,2,Rh,NA,6,1,0.0101656,0.0016681000000000005
82919,10,compressed.dat,-1.659e-8,0.0150144,biofilm,1,5,10,2,Rh,NA,6,1,0.0131968,0.0018176000000000008
82919,10,compressed.dat,-1.629e-8,0.0185056,biofilm,1,5,10,2,Rh,NA,6,1,0.0167281,0.0017775000000000013
82919,10,compressed.dat,-1.589e-8,0.0238259,biofilm,1,5,10,2,Rh,NA,6,1,0.0220503,0.0017756000000000022
82919,10,compressed.dat,-1.549e-8,0.0297898,biofilm,1,5,10,2,Rh,NA,6,1,0.0275611,0.0022287
82919,10,compressed.dat,-1.509e-8,0.0367527,biofilm,1,5,10,2,Rh,NA,6,1,0.0331695,0.0035832000000000017
82919,10,compressed.dat,-1.479e-8,0.0429538,biofilm,1,5,10,2,Rh,NA,6,1,0.0377339,0.0052198999999999995
82919,10,compressed.dat,-1.449e-8,0.0501794,biofilm,1,5,10,2,Rh,NA,6,1,0.0431148,0.007064599999999997
82919,10,compressed.dat,-1.409e-8,0.061033,biofilm,1,5,10,2,Rh,NA,6,1,0.0517095,0.009323499999999998
82919,10,compressed.dat,-1.379e-8,0.0699831,biofilm,1,5,10,2,Rh,NA,6,1,0.0592671,0.010716000000000003
82919,10,compressed.dat,-1.349e-8,0.0795828,biofilm,1,5,10,2,Rh,NA,6,1,0.0677427,0.011840099999999992
82919,10,compressed.dat,-1.319e-8,0.0884831,biofilm,1,5,10,2,Rh,NA,6,1,0.0769703,0.01151279999999999
82919,10,compressed.dat,-1.289e-8,0.0945456,biofilm,1,5,10,2,Rh,NA,6,1,0.0857701,0.008775499999999992
82919,10,compressed.dat,-1.259e-8,0.0975261,biofilm,1,5,10,2,Rh,NA,6,1,0.0931792,0.004346900000000001
82919,10,compressed.dat,-1.229e-8,0.0987781,biofilm,1,5,10,2,Rh,NA,6,1,0.0974888,0.0012892999999999932
82919,10,compressed.dat,-1.199e-8,0.0993386,biofilm,1,5,10,2,Rh,NA,6,1,0.0993386,0
82919,10,compressed.dat,-1.179e-8,0.099491,biofilm,1,5,10,2,Rh,NA,6,1,0.0988816,6.093999999999961e-4
82919,10,compressed.dat,-1.149e-8,0.0992253,biofilm,1,5,10,2,Rh,NA,6,1,0.0981277,0.0010976000000000041
82919,10,compressed.dat,-1.119e-8,0.0985417,biofilm,1,5,10,2,Rh,NA,6,1,0.0973816,0.0011600999999999972
82919,10,compressed.dat,-1.099e-8,0.0980124,biofilm,1,5,10,2,Rh,NA,6,1,0.0969988,0.0010136000000000034
82919,10,compressed.dat,-1.079e-8,0.0974519,biofilm,1,5,10,2,Rh,NA,6,1,0.0970848,3.670999999999952e-4
82919,10,compressed.dat,-1.049e-8,0.09703,biofilm,1,5,10,2,Rh,NA,6,1,0.09703,0
82919,10,compressed.dat,-1.019e-8,0.0969831,biofilm,1,5,10,2,Rh,NA,6,1,0.0969831,0
82919,10,compressed.dat,-9.99e-9,0.0971374,biofilm,1,5,10,2,Rh,NA,6,1,0.0971374,0
82919,10,compressed.dat,-9.79e-9,0.097405,biofilm,1,5,10,2,Rh,NA,6,1,0.097405,0
82919,10,compressed.dat,-9.59e-9,0.0976101,biofilm,1,5,10,2,Rh,NA,6,1,0.0976101,0
82919,10,compressed.dat,-9.39e-9,0.097741,biofilm,1,5,10,2,Rh,NA,6,1,0.097741,0
82919,10,compressed.dat,-9.19e-9,0.0977937,biofilm,1,5,10,2,Rh,NA,6,1,0.0975535,2.4019999999999597e-4
82919,10,compressed.dat,-8.99e-9,0.0975417,biofilm,1,5,10,2,Rh,NA,6,1,0.0967176,8.240999999999943e-4
82919,10,compressed.dat,-8.79e-9,0.0969812,biofilm,1,5,10,2,Rh,NA,6,1,0.0960926,8.886000000000033e-4
82919,10,compressed.dat,-8.59e-9,0.0963992,biofilm,1,5,10,2,Rh,NA,6,1,0.0953973,0.0010019
82919,10,compressed.dat,-8.39e-9,0.095698,biofilm,1,5,10,2,Rh,NA,6,1,0.094616,0.0010819999999999996
82919,10,compressed.dat,-8.19e-9,0.0950945,biofilm,1,5,10,2,Rh,NA,6,1,0.093991,0.0011034999999999934
82919,10,compressed.dat,-7.99e-9,0.0944246,biofilm,1,5,10,2,Rh,NA,6,1,0.0935379,8.867000000000042e-4
82919,10,compressed.dat,-7.79e-9,0.0938464,biofilm,1,5,10,2,Rh,NA,6,1,0.0930379,8.084999999999898e-4
82919,10,compressed.dat,-7.59e-9,0.0933152,biofilm,1,5,10,2,Rh,NA,6,1,0.0928426,4.7260000000000357e-4
82919,10,compressed.dat,-7.39e-9,0.0929343,biofilm,1,5,10,2,Rh,NA,6,1,0.0924129,5.213999999999913e-4
82919,10,compressed.dat,-7.19e-9,0.0926746,biofilm,1,5,10,2,Rh,NA,6,1,0.0921473,5.272999999999944e-4
82919,10,compressed.dat,-6.99e-9,0.0924382,biofilm,1,5,10,2,Rh,NA,6,1,0.0919207,5.175000000000041e-4
82919,10,compressed.dat,-6.79e-9,0.0924187,biofilm,1,5,10,2,Rh,NA,6,1,0.0918738,5.449000000000009e-4
82919,10,compressed.dat,-6.59e-9,0.0926335,biofilm,1,5,10,2,Rh,NA,6,1,0.0920613,5.721999999999949e-4
82919,10,compressed.dat,-6.39e-9,0.0928933,biofilm,1,5,10,2,Rh,NA,6,1,0.0923895,5.037999999999987e-4
82919,10,compressed.dat,-6.19e-9,0.0932449,biofilm,1,5,10,2,Rh,NA,6,1,0.0930457,1.9920000000001048e-4
82919,10,compressed.dat,-5.99e-9,0.0936355,biofilm,1,5,10,2,Rh,NA,6,1,0.093523,1.1250000000000149e-4
82919,10,compressed.dat,-5.79e-9,0.0942273,biofilm,1,5,10,2,Rh,NA,6,1,0.0940269,2.0040000000000335e-4
82919,10,compressed.dat,-5.59e-9,0.0948777,biofilm,1,5,10,2,Rh,NA,6,1,0.0945992,2.7850000000000097e-4
82919,10,compressed.dat,-5.39e-9,0.0955652,biofilm,1,5,10,2,Rh,NA,6,1,0.0951285,4.366999999999982e-4
82919,10,compressed.dat,-5.19e-9,0.0960691,biofilm,1,5,10,2,Rh,NA,6,1,0.0955812,4.8789999999999945e-4
82919,10,compressed.dat,-4.99e-9,0.0963757,biofilm,1,5,10,2,Rh,NA,6,1,0.0959363,4.393999999999926e-4
82919,10,compressed.dat,-4.79e-9,0.096448,biofilm,1,5,10,2,Rh,NA,6,1,0.0956082,8.398000000000017e-4
82919,10,compressed.dat,-4.59e-9,0.0962371,biofilm,1,5,10,2,Rh,NA,6,1,0.0953035,9.336000000000066e-4
82919,10,compressed.dat,-4.39e-9,0.0958835,biofilm,1,5,10,2,Rh,NA,6,1,0.0949051,9.783999999999904e-4
82919,10,compressed.dat,-4.19e-9,0.0953933,biofilm,1,5,10,2,Rh,NA,6,1,0.0942957,0.0010976000000000041
82919,10,compressed.dat,-3.99e-9,0.0948874,biofilm,1,5,10,2,Rh,NA,6,1,0.0938738,0.0010136000000000034
82919,10,compressed.dat,-3.79e-9,0.0943288,biofilm,1,5,10,2,Rh,NA,6,1,0.0933973,9.315000000000018e-4
82919,10,compressed.dat,-3.59e-9,0.0938816,biofilm,1,5,10,2,Rh,NA,6,1,0.0932254,6.561999999999957e-4
82919,10,compressed.dat,-3.39e-9,0.0937585,biofilm,1,5,10,2,Rh,NA,6,1,0.0933504,4.080999999999946e-4
82919,10,compressed.dat,-3.19e-9,0.0936999,biofilm,1,5,10,2,Rh,NA,6,1,0.0935862,1.1370000000000824e-4
82919,10,compressed.dat,-2.99e-9,0.0939382,biofilm,1,5,10,2,Rh,NA,6,1,0.0938909,4.730000000000012e-5
82919,10,compressed.dat,-2.79e-9,0.0942429,biofilm,1,5,10,2,Rh,NA,6,1,0.0942066,3.6300000000002997e-5
82919,10,compressed.dat,-2.59e-9,0.0947058,biofilm,1,5,10,2,Rh,NA,6,1,0.0943921,3.137000000000001e-4
82919,10,compressed.dat,-2.39e-9,0.0952937,biofilm,1,5,10,2,Rh,NA,6,1,0.0947828,5.108999999999947e-4
82919,10,compressed.dat,-2.19e-9,0.0959636,biofilm,1,5,10,2,Rh,NA,6,1,0.0953843,5.792999999999909e-4
82919,10,compressed.dat,-1.99e-9,0.0967195,biofilm,1,5,10,2,Rh,NA,6,1,0.0960562,6.633000000000056e-4
82919,10,compressed.dat,-1.79e-9,0.0975398,biofilm,1,5,10,2,Rh,NA,6,1,0.096804200000000007,7.35599999999989e-4
82919,10,compressed.dat,-1.59e-9,0.0983933,biofilm,1,5,10,2,Rh,NA,6,1,0.0976949,6.984000000000018e-4
82919,10,compressed.dat,-1.39e-9,0.0994343,biofilm,1,5,10,2,Rh,NA,6,1,0.0985855,8.487999999999968e-4
82919,10,compressed.dat,-1.19e-9,0.100337,biofilm,1,5,10,2,Rh,NA,6,1,0.0995894,7.47600000000001e-4
82919,10,compressed.dat,-9.9e-10,0.101237,biofilm,1,5,10,2,Rh,NA,6,1,0.100427,8.099999999999913e-4
82919,10,compressed.dat,-7.9e-10,0.101948,biofilm,1,5,10,2,Rh,NA,6,1,0.101201,7.469999999999977e-4
82919,10,compressed.dat,-5.9e-10,0.102323,biofilm,1,5,10,2,Rh,NA,6,1,0.101654,6.690000000000029e-4
82919,10,compressed.dat,-3.9e-10,0.102413,biofilm,1,5,10,2,Rh,NA,6,1,0.102027,3.8599999999999746e-4
82919,10,compressed.dat,-1.9e-10,0.102206,biofilm,1,5,10,2,Rh,NA,6,1,0.101327,8.790000000000048e-4
82919,10,compressed.dat,1e-11,0.101776,biofilm,1,5,10,2,Rh,NA,6,1,0.100561,0.0012150000000000077
82919,10,compressed.dat,2.1e-10,0.101018,biofilm,1,5,10,2,Rh,NA,6,1,0.0996082,0.0014098000000000027
82919,10,compressed.dat,4.1e-10,0.100151,biofilm,1,5,10,2,Rh,NA,6,1,0.0984754,0.0016755999999999993
82919,10,compressed.dat,6.1e-10,0.0991628,biofilm,1,5,10,2,Rh,NA,6,1,0.0974363,0.001726499999999992
82919,10,compressed.dat,8.1e-10,0.0981921,biofilm,1,5,10,2,Rh,NA,6,1,0.096741,0.0014511000000000107
82919,10,compressed.dat,1.01e-9,0.0974519,biofilm,1,5,10,2,Rh,NA,6,1,0.0961707,0.0012811999999999962
82919,10,compressed.dat,1.21e-9,0.0968542,biofilm,1,5,10,2,Rh,NA,6,1,0.0959598,8.944000000000035e-4
82919,10,compressed.dat,1.41e-9,0.0965554,biofilm,1,5,10,2,Rh,NA,6,1,0.095952,6.034000000000039e-4
82919,10,compressed.dat,1.61e-9,0.0964656,biofilm,1,5,10,2,Rh,NA,6,1,0.0962254,2.4019999999999597e-4
82919,10,compressed.dat,1.81e-9,0.0966355,biofilm,1,5,10,2,Rh,NA,6,1,0.0964722,1.633000000000051e-4
82919,10,compressed.dat,2.01e-9,0.0969538,biofilm,1,5,10,2,Rh,NA,6,1,0.0966538,3.000000000000086e-4
82919,10,compressed.dat,2.21e-9,0.0973894,biofilm,1,5,10,2,Rh,NA,6,1,0.0969156,4.7379999999999645e-4
82919,10,compressed.dat,2.41e-9,0.0978855,biofilm,1,5,10,2,Rh,NA,6,1,0.0974019,4.836000000000007e-4
82919,10,compressed.dat,2.61e-9,0.0984382,biofilm,1,5,10,2,Rh,NA,6,1,0.097941,4.972000000000032e-4
82919,10,compressed.dat,2.81e-9,0.0990945,biofilm,1,5,10,2,Rh,NA,6,1,0.0985406,5.538999999999961e-4
82919,10,compressed.dat,3.01e-9,0.0995574,biofilm,1,5,10,2,Rh,NA,6,1,0.0990933,4.6410000000000895e-4
82919,10,compressed.dat,3.21e-9,0.0999167,biofilm,1,5,10,2,Rh,NA,6,1,0.0992723,6.444000000000033e-4
82919,10,compressed.dat,3.41e-9,0.100001,biofilm,1,5,10,2,Rh,NA,6,1,0.0988738,0.0011272000000000088
82919,10,compressed.dat,3.61e-9,0.0998406,biofilm,1,5,10,2,Rh,NA,6,1,0.098577,0.0012636000000000036
82919,10,compressed.dat,3.81e-9,0.0995847,biofilm,1,5,10,2,Rh,NA,6,1,0.0981473,0.0014373999999999915
82919,10,compressed.dat,4.01e-9,0.0990769,biofilm,1,5,10,2,Rh,NA,6,1,0.0978738,0.0012030999999999986
82919,10,compressed.dat,4.21e-9,0.0984343,biofilm,1,5,10,2,Rh,NA,6,1,0.0970926,0.0013417000000000012
82919,10,compressed.dat,4.41e-9,0.097783900000000007,biofilm,1,5,10,2,Rh,NA,6,1,0.0967645,0.0010194000000000036
82919,10,compressed.dat,4.61e-9,0.0971765,biofilm,1,5,10,2,Rh,NA,6,1,0.0953804,0.001796099999999995
82919,10,compressed.dat,4.81e-9,0.0963933,biofilm,1,5,10,2,Rh,NA,6,1,0.0938023,0.002590999999999996
82919,10,compressed.dat,5.01e-9,0.0955671,biofilm,1,5,10,2,Rh,NA,6,1,0.0920464,0.0035207000000000016
82919,10,compressed.dat,5.21e-9,0.0949031,biofilm,1,5,10,2,Rh,NA,6,1,0.0902886,0.0046145000000000075
82919,10,compressed.dat,5.41e-9,0.094282,biofilm,1,5,10,2,Rh,NA,6,1,0.0884273,0.005854700000000004
82919,10,compressed.dat,5.61e-9,0.093571,biofilm,1,5,10,2,Rh,NA,6,1,0.0866871,0.006883899999999998
82919,10,compressed.dat,5.81e-9,0.0928503,biofilm,1,5,10,2,Rh,NA,6,1,0.0849019,0.007948399999999994
82919,10,compressed.dat,6.01e-9,0.0920515,biofilm,1,5,10,2,Rh,NA,6,1,0.0831206,0.008930899999999992
82919,10,compressed.dat,6.21e-9,0.0914206,biofilm,1,5,10,2,Rh,NA,6,1,0.0812476,0.010173000000000001
82919,10,compressed.dat,6.41e-9,0.0907605,biofilm,1,5,10,2,Rh,NA,6,1,0.0796792,0.011081299999999988
82919,10,compressed.dat,6.61e-9,0.0902917,biofilm,1,5,10,2,Rh,NA,6,1,0.0780445,0.0122472
82919,10,compressed.dat,6.81e-9,0.0900203,biofilm,1,5,10,2,Rh,NA,6,1,0.0767867,0.013233599999999998
82919,10,compressed.dat,7.01e-9,0.0898386,biofilm,1,5,10,2,Rh,NA,6,1,0.0754429,0.014395700000000011
82919,10,compressed.dat,7.21e-9,0.0899304,biofilm,1,5,10,2,Rh,NA,6,1,0.0743999,0.015530499999999989
82919,10,compressed.dat,7.41e-9,0.0900828,biofilm,1,5,10,2,Rh,NA,6,1,0.073273,0.0168098
82919,10,compressed.dat,7.61e-9,0.0902566,biofilm,1,5,10,2,Rh,NA,6,1,0.0721285,0.018128100000000008
82919,10,compressed.dat,7.81e-9,0.0904695,biofilm,1,5,10,2,Rh,NA,6,1,0.0708374,0.0196321
82919,10,compressed.dat,8.01e-9,0.0905183,biofilm,1,5,10,2,Rh,NA,6,1,0.0697281,0.020790199999999995
82919,10,compressed.dat,8.21e-9,0.090241,biofilm,1,5,10,2,Rh,NA,6,1,0.0685484,0.021692600000000006
82919,10,compressed.dat,8.41e-9,0.0896531,biofilm,1,5,10,2,Rh,NA,6,1,0.0674956,0.022157499999999997
82919,10,compressed.dat,8.71e-9,0.0884705,biofilm,1,5,10,2,Rh,NA,6,1,0.0658335,0.02263699999999999
82919,10,compressed.dat,9.01e-9,0.0866531,biofilm,1,5,10,2,Rh,NA,6,1,0.0642671,0.022386000000000003
82919,10,compressed.dat,9.21e-9,0.0853425,biofilm,1,5,10,2,Rh,NA,6,1,0.0632867,0.0220558
82919,10,compressed.dat,9.41e-9,0.0840105,biofilm,1,5,10,2,Rh,NA,6,1,0.0623863,0.021624200000000003
82919,10,compressed.dat,9.61e-9,0.0826648,biofilm,1,5,10,2,Rh,NA,6,1,0.061357,0.021307799999999995
82919,10,compressed.dat,9.81e-9,0.0814538,biofilm,1,5,10,2,Rh,NA,6,1,0.0604468,0.021007000000000005
82919,10,compressed.dat,1.001e-8,0.0804128,biofilm,1,5,10,2,Rh,NA,6,1,0.059441,0.020971800000000006
82919,10,compressed.dat,1.021e-8,0.0795261,biofilm,1,5,10,2,Rh,NA,6,1,0.0583999,0.021126200000000005
82919,10,compressed.dat,1.041e-8,0.078657,biofilm,1,5,10,2,Rh,NA,6,1,0.0574156,0.021241400000000007
82919,10,compressed.dat,1.071e-8,0.0775154,biofilm,1,5,10,2,Rh,NA,6,1,0.0559263,0.0215891
82919,10,compressed.dat,1.101e-8,0.076446,biofilm,1,5,10,2,Rh,NA,6,1,0.0547281,0.0217179
82919,10,compressed.dat,1.121e-8,0.075741,biofilm,1,5,10,2,Rh,NA,6,1,0.054146,0.021595000000000003
82919,10,compressed.dat,1.151e-8,0.0747195,biofilm,1,5,10,2,Rh,NA,6,1,0.0533882,0.021331299999999997
82919,10,compressed.dat,1.181e-8,0.0736023,biofilm,1,5,10,2,Rh,NA,6,1,0.0528023,0.020799999999999992
82919,10,compressed.dat,1.201e-8,0.0727996,biofilm,1,5,10,2,Rh,NA,6,1,0.0523648,0.020434800000000003
82919,10,compressed.dat,1.231e-8,0.0716081,biofilm,1,5,10,2,Rh,NA,6,1,0.0517632,0.01984489999999999
